region_id,region_display,region_name,region_type,year,adlt_incar_rt,afford_le030_rct,afford_le080_rct,afford_le120_rct,crime_all_rt,crime_prop_rt,crime_viol_rt,gross_rent_0_1beds,gross_rent_2_3beds,hh_alone_pct,hh_inc_med_adj,hh_inc_own_med_adj,hh_inc_rent_med_adj,hh_u18_pct,hp_first_fhava_pct,hp_first_hi_pct,hp_first_orig,hp_first_orig_lmi_app_pct,hp_first_orig_lmi_nbhd_pct,hp_first_orig_rt,hpi_1f,hpi_4f,hpi_al,hpi_cn,hpi_ot,income_diversity_ratio,lp_all,lp_fam14condo_initial,lp_fam14condo_rate,lp_fam14condo_repeat,med_r_1f,med_r_4f,med_r_cn,med_r_ot,nb_permit_res_units,pct_prof_ela,pct_prof_math,pfn_fam14condo,pfn_fam14condo_rate,pop_65p_pct,pop_bornstate_pct,pop_commute_carfree_pct,pop_commute_time_avg,pop_disabled_pct,pop_discon_youth_pct,pop_edu_collp_pct,pop_edu_nohs_pct,pop_foreign_pct,pop_num,pop_pov_65p_pct,pop_pov_pct,pop_pov_u18_pct,pop_race_asian_pct,pop_race_black_pct,pop_race_div_idx,pop_race_hisp_pct,pop_race_white_pct,pop16_laborforce_pct,pop16_unemp_pct,population_density,priv_evic_amt_sought_med_adj,priv_evic_filing_rt,priv_evic_filings,prox_park_pct,prox_subway_pct,rburden_mod_ami_81_120,rburden_mod_ami_le80,rburden_sev_ami_81_120,rburden_sev_ami_le80,refi_hi_pct,refi_orig,refi_orig_rt,rent_burden_med,rent_burden_mod_pct,rent_burden_sev_pct,rent_change,rent_gross_med_adj,rent_gross_recent_med_adj,rent_pct_nycha,reo,serious_viol_rate,shd_420c_props,shd_420c_units,shd_421a_props,shd_421a_units,shd_all_sub_props,shd_all_sub_units,shd_ex_2024_2029_props,shd_ex_2024_2029_units,shd_ex_2030_2039_props,shd_ex_2030_2039_units,shd_ex_2040_later_props,shd_ex_2040_later_units,shd_hud_finins_props,shd_hud_finins_units,shd_hud_pbrap_props,shd_hud_pbrap_units,shd_lihtc_props,shd_lihtc_units,shd_ml_props,shd_ml_units,shd_nyc_prog_props,shd_ph_props,shd_ph_units,total_viol_rate,unit_num,unit_occ_own_pct,unit_occ_rent_sevcrowd_pct,unit_vac_rent_pct,units_cert,volume_1f,volume_4f,volume_al,volume_cn,volume_ot,voucher_pct
401,QN 01,Astoria,Sub-Borough Area,2011-2015,,2.4%,24.2%,87.6%,,,,"$1,680","$1,950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8%,,,,,,,,,,,,,,,,,,,,,34.3%,30.0%,0.3%,47.8%,,,,,,25.9%,,,"$2,070",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5%,3.1%,,,,,,,
401,QN 01,Astoria,Sub-Borough Area,2012,,,,,,,,,,35.1%,"$66,110","$89,530","$64,180",18.6%,11.3%,0.0%,309,27.8%,6.9%,17.1,,,,,,4.9,97,45,5.5,39,,,,,,,,,,13.5%,42.3%,80.0%,37.3,7.0%,,41.5%,17.9%,40.4%,"165,035",15.2%,16.3%,22.7%,13.0%,6.2%,0.64,25.8%,52.6%,70.5%,7.83%,32,"$4,360",31.4,"1,752",,,,,,,2.3%,305,16.9,29.6%,25.6%,,,"$1,740",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,599",18.6%,,,,,,,,,0.7%
401,QN 01,Astoria,Sub-Borough Area,2012-2016,,2.9%,24.8%,85.0%,,,,"$1,720","$1,990",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0%,,,,,,,,,,,,,,,,,,,,,33.6%,31.7%,0.1%,45.6%,,,,,,24.3%,,,"$2,190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5%,2.5%,,,,,,,
401,QN 01,Astoria,Sub-Borough Area,2013,,,,,,,,,,32.0%,"$63,890","$83,130","$60,300",19.6%,8.0%,1.7%,299,20.7%,6.8%,16.5,,,,,,5.2,125,66,7.7,51,,,,,,,,,,11.9%,42.5%,79.3%,37.1,5.3%,,42.1%,17.5%,39.5%,"178,585",19.8%,19.0%,29.4%,16.3%,8.5%,0.68,25.2%,47.2%,71.5%,9.63%,34.6,"$4,528",29.8,1608,,,,,,,1.5%,325,18,29.8%,23.1%,,,"$1,730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,797",16.9%,,,,,,,,,0.6%
401,QN 01,Astoria,Sub-Borough Area,2013-2017,,3.4%,22.5%,83.0%,,,,"$1,760","$2,020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4%,,,,,,,,,,,,,,,,,,,,,30.5%,32.9%,0.5%,45.2%,,,,,,23.9%,,,"$2,270",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7%,2.3%,,,,,,,
401,QN 01,Astoria,Sub-Borough Area,2014,,,,,,,,,,31.8%,"$69,620","$114,280","$64,740",17.2%,2.2%,2.5%,275,24.7%,6.0%,15.2,,,,,,5.4,91,45,5.4,36,,,,,,,,,,11.1%,41.0%,80.2%,37.9,5.6%,,43.5%,16.9%,40.7%,182860,14.7%,17.1%,31.0%,13.3%,5.9%,0.67,31.7%,45.7%,70.8%,8.97%,35.5,"$4,579",28.2,1527,,,,,,,2.9%,137,7.6,30.6%,26.9%,,,"$1,830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,82347,16.5%,,,,,,,,,0.6%
401,QN 01,Astoria,Sub-Borough Area,2014-2018,,2.8%,26.7%,89.5%,,,,"$1,850","$2,040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9%,,,,,,,,,,,,,,,,,,,,,29.9%,34.0%,0.3%,42.1%,,,,,,22.9%,,,"$2,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8%,2.0%,,,,,,,
401,QN 01,Astoria,Sub-Borough Area,2015,,,,,,,,,,35.1%,"$71,280","$89,300","$66,560",19.7%,3.8%,1.3%,312,31.4%,7.5%,17.2,,,,,,4.6,91,46,5.7,40,,,,,,,,,,12.6%,41.7%,82.1%,39.3,6.1%,,46.2%,15.7%,41.4%,175460,18.1%,16.7%,24.9%,16.1%,5.1%,0.66,26.7%,49.3%,69.6%,6.10%,34,"$4,634",29.7,1647,,,,,,,2.2%,179,9.9,29.5%,24.4%,,,"$1,880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,83541,19.0%,,,,,,,,,0.6%
401,QN 01,Astoria,Sub-Borough Area,2015-2019,,3.0%,31.7%,90.4%,,,,"$1,840","$2,010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4%,,,,,,,,,,,,,,,,,,,,,27.5%,34.5%,0.3%,40.9%,,,,,,21.7%,,,"$2,280",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8%,1.8%,,,,,,,
401,QN 01,Astoria,Sub-Borough Area,2016,,,,,,,,,,35.9%,"$73,850","$84,460","$71,480",18.8%,2.8%,1.1%,282,34.5%,4.3%,15.6,,,,,,5.2,75,20,4.6,50,,,,,,,,,,13.5%,40.3%,82.6%,39.1,6.5%,,45.5%,14.3%,40.5%,"171,988",17.2%,13.8%,17.4%,16.8%,6.4%,0.67,26.5%,47.9%,70.6%,5.56%,33.4,"$4,822",26.8,1542,,,,,,,0.9%,234,12.9,28.6%,25.0%,,,"$1,870",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,958",17.1%,,,,,,,,,0.6%
401,QN 01,Astoria,Sub-Borough Area,2016-2020,,4.3%,33.5%,88.8%,,,,"$1,960","$2,140",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2%,,,,,,,,,,,,,,,,,,,,,26.6%,34.5%,0.3%,39.7%,,,,,,20.5%,,,"$2,360",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6%,2.4%,,,,,,,
401,QN 01,Astoria,Sub-Borough Area,2017,,,,,,,,,,35.7%,"$79,600","$98,830","$76,200",20.0%,1.1%,1.1%,279,26.9%,3.6%,15.2,,,,,,4.8,75,24,4.6,45,,,,,,,,,,12.5%,46.2%,81.6%,42,4.6%,,47.4%,11.7%,36.8%,"164,321",14.9%,13.0%,17.5%,16.7%,8.2%,0.68,24.3%,47.5%,71.1%,4.61%,31.9,"$4,947",24.8,1440,,,,,,,3.1%,159,8.7,27.5%,24.1%,,,"$1,960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,253",18.2%,,,,,,,,,0.5%
401,QN 01,Astoria,Sub-Borough Area,2017-2021,,4.2%,35.5%,89.6%,,,,"$2,000","$2,180",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9%,,,,,,,,,,,,,,,,,,,,,25.4%,35.1%,0.4%,38.8%,,,,,,19.8%,,,"$2,380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6%,3.3%,,,,,,,
401,QN 01,Astoria,Sub-Borough Area,2018,,,,,,,,,,36.3%,"$79,360","$93,600","$73,270",19.0%,0.0%,2.1%,282,2.9%,27.0%,15.5,,,,,,5.4,48,24,2.9,21,,,,,,,,,,13.3%,42.7%,80.8%,41.9,5.8%,,49.3%,11.8%,38.6%,"160,871",19.2%,13.9%,20.6%,14.2%,8.2%,0.67,24.4%,49.8%,70.4%,4.42%,31.2,"$4,824",23.5,1362,,,,,,,2.6%,151,8.3,28.3%,23.8%,,,"$2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,625",20.2%,,,,,,,,,0.5%
401,QN 01,Astoria,Sub-Borough Area,2018-2022,,4.2%,45.1%,90.2%,,,,"$2,010","$2,230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8%,,,,,,,,,,,,,,,,,,,,,20.7%,36.0%,0.5%,38.0%,,,,,,20.5%,,,"$2,350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5%,3.5%,,,,,,,
401,QN 01,Astoria,Sub-Borough Area,2019,,,,,,,,,,34.9%,"$91,660","$105,360","$88,740",17.4%,1.1%,1.1%,279,2.6%,22.6%,15.3,,,,,,4.8,74,31,4.5,38,,,,,,,,,,13.7%,44.0%,78.9%,39.5,5.7%,,49.8%,11.5%,35.5%,"166,069",18.3%,11.6%,17.1%,14.7%,5.2%,0.66,27.4%,49.5%,71.4%,3.37%,32.2,"$4,711",20.9,1210,,,,,,,3.8%,238,13.1,27.3%,25.3%,,,"$2,060",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,017",18.9%,,,,,,,,,0.4%
401,QN 01,Astoria,Sub-Borough Area,2020,,,,,,,,,,,,,,,0.8%,1.5%,261,2.7%,20.7%,14.2,,,,,,3.7,28,9,1.3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,062",12.6,733,,,,,,,0.9%,425,23.1,,,,,"$2,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7%
401,QN 01,Astoria,Sub-Borough Area,2021,,,,,,,,,,38.3%,"$81,010","$82,030","$80,400",14.9%,0.7%,1.2%,564,4.0%,27.5%,30.6,,,,,,4.9,23,10,1.2,9,,,,,,,,,,13.9%,42.7%,71.0%,36.2,8.2%,,52.5%,10.7%,37.1%,"156,981",14.5%,14.0%,18.8%,15.0%,4.7%,0.67,27.9%,47.6%,69.1%,13.06%,30.5,"$8,468",8.5,498,,,,,,,0.7%,608,33,27.8%,23.0%,,,"$1,970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,762",18.9%,,,,,,,,,
401,QN 01,Astoria,Sub-Borough Area,2022,,,,,,,,,,37.4%,"$84,270","$101,260","$80,430",17.4%,2.1%,1.1%,561,7.0%,10.0%,30.1,,,,,,5.2,45,21,2.3,15,,,,,,,,,,13.9%,44.0%,74.1%,40.6,8.4%,,50.3%,12.8%,37.1%,177115,23.2%,16.1%,18.6%,17.4%,9.4%,0.72,25.1%,42.5%,71.5%,6.68%,34.4,"$8,666",19.7,1181,,,,,,,1.3%,158,8.5,28.2%,22.0%,,,"$2,020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,101045,18.8%,,,,,,,,,
401,QN 01,Astoria,Sub-Borough Area,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,711",21.3,"1,290",,,,,,,,,,,,,,,,11.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2000,,,,,,,,,,,"$72,770",,,29.9%,,,,,,,,,,,,,19,15,1.9,2,,,,,,,,,,11.0%,,73.8%,37.2,,,25.7%,,61.0%,130166,,16.4%,,29.9%,1.9%,0.7,34.5%,29.5%,,7.40%,,,,,,,,,,,,,,25.2%,,21.1%,,"$1,380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2%,,,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,34,23,3.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,29,20,2.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,42,28,4.2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2004,,,,,,,,,,,,,,,0.0%,5.3%,752,17.1%,29.8%,41.3,,,,,,,38,21,3.7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5%,627,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2005,,,,,,,,,,30.2%,"$50,950","$62,330","$48,160",28.7%,0.0%,11.1%,793,11.8%,31.7%,43.4,,,,,,4.3,33,26,3.3,4,,,,,,,,,,12.2%,33.8%,75.5%,37.3,,,26.8%,24.8%,58.3%,"138,863",16.5%,12.7%,15.4%,31.7%,1.9%,0.69,35.3%,28.5%,65.6%,7.82%,,,,,,,,,,,19.5%,512,28.1,30.6%,28.0%,,,"$1,570",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,828",26.7%,,,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2005-2009,,0.6%,40.4%,93.5%,,,,"$1,430","$1,810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2%,,,,,,,,,,,,,,,,,,,,,15.3%,36.3%,0.5%,44.7%,,,,,,24.1%,,,"$1,870",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7%,2.3%,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2006,,,,,,,,,,31.7%,"$65,220","$81,830","$59,990",28.1%,0.0%,10.9%,838,9.0%,35.9%,45.5,,,,,,3.5,51,42,5,5,,,,,,,,,,10.5%,32.5%,74.1%,38.2,,,29.6%,21.8%,60.7%,"128,673",13.5%,18.1%,25.2%,33.0%,2.2%,0.69,34.6%,28.8%,65.3%,8.68%,21.5,,,,,,,,,,17.5%,463,25.1,30.1%,20.1%,,,"$1,550",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,933",29.5%,,,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2006-2010,,0.9%,43.0%,91.4%,,,,"$1,480","$1,880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0%,,,,,,,,,,,,,,,,,,,,,17.4%,36.0%,0.9%,45.7%,,,,,,24.0%,,,"$1,880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5%,2.3%,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2007,,,,,,,,,,27.1%,"$75,590","$83,840","$70,910",26.4%,0.0%,3.6%,927,6.8%,24.6%,48.6,,,,,,3.7,89,71,8.6,15,,,,,,,,,,12.9%,31.7%,79.7%,38.7,,,29.9%,24.2%,60.2%,"139,138",14.1%,13.2%,15.5%,34.5%,2.2%,0.69,32.9%,28.7%,63.5%,5.25%,23.2,,,,,,,,,,16.6%,331,17.3,28.3%,20.3%,,,"$1,640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,341",25.7%,,,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2007-2011,,0.9%,40.5%,88.9%,,,,"$1,520","$1,920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3%,,,,,,,,,,,,,,,,,,,,,20.3%,34.4%,0.7%,47.0%,,,,,,25.2%,,,"$1,890",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5%,2.4%,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2008,,,,,,,,,,30.2%,"$74,180","$86,700","$71,100",29.9%,0.6%,1.6%,636,26.3%,7.9%,32.2,,,,,,4.7,106,86,9.3,13,,,,,,,,,,12.7%,32.0%,77.2%,40.8,5.5%,,31.8%,24.0%,60.6%,"132,863",16.6%,11.4%,12.8%,36.2%,1.6%,0.68,32.9%,27.8%,66.8%,5.97%,22.2,,,,,,,,,,4.8%,208,10.5,28.6%,21.8%,,,"$1,560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,249",30.9%,,,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2008-2012,,0.9%,39.4%,85.0%,,,,"$1,580","$1,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3%,,,,,,,,,,,,,,,,,,,,,22.2%,33.8%,0.8%,48.4%,,,,,,26.8%,,,"$1,890",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3%,2.3%,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2009,,,,,,,,,,31.4%,"$74,950","$98,120","$71,850",26.2%,2.2%,1.0%,668,21.9%,9.1%,32.8,,,,,,3.6,172,153,14.5,9,,,,,,,,,,12.5%,36.4%,79.0%,36.7,6.3%,,30.6%,25.1%,55.0%,"131,011",12.1%,10.2%,9.7%,30.0%,1.5%,0.69,35.7%,30.6%,69.9%,6.32%,21.9,,,,,,,,,,0.5%,385,18.9,28.0%,23.7%,,,"$1,670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,54166,25.8%,,,,,,,,,1.0%
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2009-2013,,1.5%,31.8%,79.0%,,,,"$1,640","$1,950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5%,,,,,,,,,,,,,,,,,,,,,19.8%,35.1%,0.8%,48.2%,,,,,,27.0%,,,"$2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9%,2.8%,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2010,,,,,,,,,,32.2%,"$69,780","$107,750","$63,920",26.0%,11.5%,0.4%,532,26.4%,11.9%,25.9,,,,,,3.7,139,105,11.2,22,,,,,,,,,,9.7%,36.2%,76.6%,35.6,5.5%,,33.4%,19.8%,54.7%,125229,12.9%,12.2%,18.5%,34.8%,1.5%,0.69,34.1%,27.4%,68.7%,7.41%,20.9,"$4,380",42.4,1483,,,,,,,1.3%,300,14.6,33.5%,32.3%,,,"$1,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,52558,24.2%,,,,,,,,,0.9%
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2010-2014,,0.3%,22.9%,72.6%,,,,"$1,660","$1,980",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3%,,,,,,,,,,,,,,,,,,,,,23.8%,35.2%,2.4%,50.7%,,,,,,28.6%,,,"$2,050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2%,2.7%,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2011,,,,,,,,,,33.7%,"$65,130","$91,060","$60,300",25.5%,11.7%,0.2%,523,20.3%,11.4%,25.1,,,,,,4.3,93,54,7.1,28,,,,,,,,,,10.5%,32.2%,81.7%,37.6,5.7%,,35.9%,19.2%,58.9%,130059,13.3%,15.4%,22.0%,35.6%,2.2%,0.69,32.7%,27.6%,66.5%,7.24%,21.7,"$4,553",42.8,1494,,,,,,,1.9%,314,15.1,34.1%,21.4%,,,"$1,750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,56158,23.3%,,,,,,,,,0.9%
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2011-2015,,0.0%,21.6%,73.5%,,,,"$1,680","$2,020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7%,,,,,,,,,,,,,,,,,,,,,19.0%,35.5%,3.2%,49.6%,,,,,,28.5%,,,"$2,150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3%,2.7%,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2012,,,,,,,,,,31.7%,"$63,540","$92,560","$58,110",27.8%,5.0%,0.4%,499,18.9%,11.2%,23.9,,,,,,4.9,97,48,7.8,43,,,,,,,,,,9.8%,35.1%,79.8%,37.6,3.1%,,36.8%,19.5%,55.5%,140399,11.8%,16.0%,21.7%,35.5%,1.1%,0.68,33.3%,28.4%,67.3%,7.41%,23.4,"$4,675",45.1,1688,,,,,,,1.3%,377,18.1,34.2%,21.2%,,,"$1,780",,,,,,,,,,,,,,,,,,,,,,,,,,,,,56737,28.4%,,,,,,,,,0.9%
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2012-2016,,0.7%,25.8%,71.2%,,,,"$1,710","$2,040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0%,,,,,,,,,,,,,,,,,,,,,17.2%,38.2%,2.6%,46.0%,,,,,,26.7%,,,"$2,210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1%,2.8%,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2013,,,,,,,,,,30.1%,"$77,530","$102,470","$69,450",26.0%,2.6%,0.7%,578,17.5%,12.4%,27.5,,,,,,4.4,99,49,7.5,39,,,,,,,,,,11.4%,33.5%,79.6%,37.4,6.0%,,39.1%,17.3%,55.6%,133375,10.2%,15.4%,22.6%,34.1%,1.1%,0.69,32.9%,29.7%,68.7%,5.74%,22.3,"$4,733",42.5,1557,,,,,,,0.8%,394,18.8,29.6%,24.6%,,,"$1,780",,,,,,,,,,,,,,,,,,,,,,,,,,,,,54686,28.8%,,,,,,,,,0.8%
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2013-2017,,1.0%,22.9%,65.7%,,,,"$1,730","$2,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4%,,,,,,,,,,,,,,,,,,,,,21.7%,40.4%,3.4%,43.7%,,,,,,24.4%,,,"$2,440",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1%,3.2%,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2014,,,,,,,,,,29.3%,"$70,860","$94,060","$66,670",28.5%,2.0%,1.4%,498,20.7%,12.2%,23.7,,,,,,3.8,82,34,6.8,46,,,,,,,,,,9.4%,33.6%,76.8%,36.7,4.3%,,34.8%,23.4%,56.5%,150100,16.4%,15.8%,21.1%,32.8%,1.3%,0.69,35.8%,27.7%,69.4%,5.30%,25.1,"$4,795",39.8,1588,,,,,,,2.9%,140,6.7,34.4%,31.3%,,,"$1,920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,56749,24.4%,,,,,,,,,0.7%
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2014-2018,,1.0%,28.8%,68.9%,,,,"$1,780","$2,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0%,,,,,,,,,,,,,,,,,,,,,21.2%,41.4%,2.3%,40.9%,,,,,,23.4%,,,"$2,450",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2%,3.3%,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2015,,,,,,,,,,30.5%,"$74,410","$89,320","$68,890",26.7%,0.9%,0.9%,443,17.4%,9.3%,21.1,,,,,,4.1,83,33,6.3,41,,,,,,,,,,12.9%,35.5%,76.6%,38.9,3.7%,,36.7%,20.2%,53.5%,144899,10.0%,11.6%,14.8%,37.9%,1.5%,0.69,31.3%,26.6%,66.9%,4.73%,24.2,"$5,019",35.1,1460,,,,,,,2.1%,194,9.2,31.5%,28.8%,,,"$1,960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,60686,28.1%,,,,,,,,,0.7%
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2015-2019,,1.5%,28.8%,72.9%,,,,"$1,760","$2,070",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9%,,,,,,,,,,,,,,,,,,,,,23.4%,41.6%,1.3%,39.5%,,,,,,22.2%,,,"$2,320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5%,3.5%,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2016,,,,,,,,,,35.9%,"$76,140","$80,700","$74,880",21.3%,0.2%,0.6%,496,17.1%,8.4%,23.3,,,,,,4.1,78,35,6.4,42,,,,,,,,,,13.0%,33.5%,80.7%,36.6,3.1%,,39.8%,17.8%,55.6%,135767,10.3%,10.1%,14.3%,35.1%,1.7%,0.69,33.5%,27.1%,70.8%,3.52%,22.7,"$4,971",31.6,1457,,,,,,,0.5%,184,8.7,31.2%,29.8%,,,"$1,920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,60726,27.6%,,,,,,,,,0.7%
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2016-2020,,2.1%,29.5%,68.3%,,,,"$1,860","$2,230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8%,,,,,,,,,,,,,,,,,,,,,26.2%,42.6%,1.3%,38.6%,,,,,,21.4%,,,"$2,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8%,3.9%,,,,,,,
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2017,,,,,,,,,,32.8%,"$80,770","$107,250","$73,910",21.3%,0.4%,1.8%,503,25.8%,7.8%,23.4,,,,,,4.4,69,25,5.3,40,,,,,,,,,,13.8%,34.1%,74.7%,36.5,3.1%,,42.5%,13.6%,53.7%,133822,11.5%,9.3%,10.8%,36.3%,1.2%,0.68,30.9%,29.5%,69.9%,2.98%,22.3,"$5,216",26.8,1240,,,,,,,0.7%,141,6.6,31.0%,29.9%,,,"$1,930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,61715,29.5%,,,,,,,,,0.6%
402,QN 02,Sunnyside/Woodside,Sub-Borough Area,2017-2021,,1.8%,33.3%,70.2%,,,,"$1,910","$2,230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9%,,,,,,,,,,,,,,,,,,,,,30.1%,41.6%,1.2%,38.4%,,,,,,20.4%,,,"$2,580",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4%,3.5%,,,,,,,
